"Universidade Federal do ABC,","Unknown","3000"
"Freenet: A Distributed Anonymous Information Storage and Retrieval System","INTERNATIONALWORKSHOPONDESIGNINGPRIVACYENHANCINGTECHNOLOGIES:DESIGNISSUESINANONYMITYANDUNOBSERVABILITY","2001"
"The use of the area under the ROC curve in the evaluation of machine learning algorithms","PatternRecognition","1997"
"Can cognitive process be inferred from neuroimaging data","TrendsinCognitiveScience","2006"
"HYPERMEDIA CONCEPTUAL MAPPING APPLIED TO FOREIGN LANGUAGE READING COMPREHENSION COURSES","Unknown","3000"
"Adversarial Modeling and Reasoning in the Maritime Domain Year 1 Report","Unknown","2009"
"cardiac stem cells are multipotent and support myocardial regeneration. Cell","RotaM,MussoE,UrbanekK,LeriA,KajsturaJ,NadalGinardB,AnversaP.Adult","3000"
"Global Optimization with Polynomials and the Problem of Moments","SIAMJournalonOptimization","2001"
"A Resource Management Architecture for Metacomputing Systems","Unknown","1997"
"Differentiated Surveillance for Sensor Networks","Unknown","2003"
"BIODIVERSIDAD MARINA EN PERU","Unknown","3000"
"Painterly Rendering for Animation","InSIGGRAPH96ConferenceProceedings","1996"
"Beyond Diversity in Indigenous Health: Developing Research that Reveals Inequities and Promotes Social Justice1","Unknown","3000"
"Some informational aspects of visual perception","Psychol.Rev","1954"
"Vaccines against bacterial meningitis","Unknown","2005"
"www.e-elgar.com I  www.elgaronline.com  I  An Independent Family Business Since 1986","Unknown","3000"
"Agency, information, and corporate investment","STULZ(EDS),HANDBOOKOFTHEECONOMICSOFFINANCE","2001"
"Advised by Jorge Ramirez-Vallejo","Unknown","3000"
"Language and symbolic power","Unknown","1991"
"(1) Telef?nica Investigaci?n y Desarrollo. ?Autonomic Communications Division? (2) Universidad Aut?noma de Madrid","Unknown","3000"
"Review Of The Satisfaction With Life Scale","Unknown","2009"
"ProtoMap: Automatic classification of protein sequences, a hierarchy of protein families, and local maps of the protein space","PROTEINS","1999"
"Nitric Oxide and Peroxynitrite in Health and Disease","Unknown","3000"
"Realistic Evaluation","Unknown","1997"
"Nutrition Bulletin","Unknown","3000"
"?Angel Nevado?, Antonio Turiel?and Ne?stor Parga?","Unknown","3000"
"A differential response of two putative mammalian circadian regulators, mper1 and mper2, to light. Cell 91","Unknown","1997"
"Technology Integration around the Geographic Information: A","StateoftheArt,InternationalJournalofComputerScienceIssues,IJCSI","2009"
"TESIS DOCTORAL SALMONELOSIS PORCINA EN ESPA?A:","Unknown","3000"
"GFUN: A Maple Package for the Manipulation of Generating and Holonomic Functions in One Variable","Unknown","1992"
"SplitStream: High-Bandwidth Multicast in Cooperative Environments","SOSP&amp;apos;03","2003"
"Pedagogies of engagement: Classroom-based practices","JournalofEngineeringEducation","2005"
"Monopoly Pricing in the Market for Vaccines?","Unknown","3000"
"Topic sentiment mixture: modeling facets and opinions in weblogs","InProc.ofthe16thInt.ConferenceonWorldWideWeb","2007"
"Recognizing Objects in Range Data Using Regional Point Descriptors","EUROPEANCONFERENCEONCOMPUTERVISION","2004"
"The impact of global warming on agriculture: a Ricardian analysis","TheAmericanEconomicReview","1994"
"Integrating XQuery and Logic Programming ? Jes?s M. Almendros-Jim?nez, Antonio","Unknown","3000"
"Parameter-Passing and the Lambda Calculus","Unknown","1991"
"Tissue Classification with Gene Expression Profiles","JournalofComputationalBiology","2000"
"UNIVERSIDADE ESTADUAL DE CAMPINAS","Unknown","3000"
"A review of image denoising algorithms, with a new one","Simul","2005"
"ORIGINAL ARTICLE Distribution of Cornops grasshoppers (Leptysminae: Acrididae: Orthoptera) in Latin America and the Caribbean Islands","Unknown","2006"
"A Theory of Cerebellar Function","Unknown","1971"
"Grupo de Enfermedades Infecciosas. Departamento de Microbiolog?a,","Unknown","3000"
"Collective motion of spherical bacteria","Unknown","2013"
"A catering theory of dividends","JOURNALOFFINANCE","2002"
"The Ebola virus VP35 protein inhibits activation of interferon regulatory factor 3","J","2003"
"Evaluating Future Microprocessors: the SimpleScalar Tool Set","Unknown","1996"
"The Endogeneity of the Optimum Currency Area Criteria","FISCALPOLICYINLATINAMERICA?NBERMACROECONOMICSANNUAL","1998"
"Code Switching (Language); *Hispanic Americans;","Unknown","3000"
"STOCHASTIC MODELS OF TRANSFER RADIATION PROCESSES IN DUCTS","Unknown","3000"
"Plenary 5:  Nutrition and Ageing Nutrition for older people","Unknown","3000"
"TESTING FOR STOCK MARKET INTEGRATION IN A DEVELOPING ECONOMY:","Unknown","2006"
"Moses: Open Source Toolkit for Statistical Machine Translation","ACL","2007"
"HEED: A Hybrid, Energy-Efficient, Distributed Clustering Approach for Ad Hoc Sensor Networks","IEEETRANS.MOBILECOMPUTING","2004"
"Universidad de Valencia,","Unknown","3000"
"Specifying Distributed Software Architectures","Unknown","1995"
"The Colombian Coffee Growers? Federation: Organised, Successful Smallholder Farmers for 70 Years. AgREN Network Paper No. 100","Unknown","2000"
"The E-SCREEN assay as a tool to identify estrogens: an update on estrogenic environmental pollutants. Environ Health Perspect 103(suppl 7):113?122","Unknown","1995"
"Moderador: ?ngel L?pez-Encuentra","Unknown","3000"
"Guided search: an alternative to the Feature Integration Model for visual search","JournalofExperimentalPsychology:HumanPerception&amp;amp;Performance","1989"
"The genome sequence of the malaria mosquito Anopheles gambiae","Science","2002"
"?ME?TODOS AVANZADOS EN FI?SICA MODERNA?","Unknown","3000"
"MULTIVARIATE STATISTICAL APPROACH","Unknown","2002"
"Medellin (Colombia): A Case of Smart City","Unknown","3000"
"The Lumigraph","InProceedingsofSIGGRAPH96","1996"
"Psychological Expected Utility Theory and Anticipatory Feelings","Center,NewYorkUniversity","1997"
"The omnet++ discrete event simulation system","InESM?01","2001"
"Statistics of natural image categories","Network:ComputationinNeuralSystems","2003"
"Synthesis of melanin pigment by Candida albicans in vitro and during infection. Infect. Immun","Unknown","2005"
"Review","Unknown","3000"
"Are investors reluctant to realize their losses","JournalofFinance","1998"
"PRICE-COST MARGINS AND ECONOMIC INTEGRATION: HOW IMPORTANT IS THE PRO-COMPETITIVE EFFECT? Oscar Bajo-Rubio","Unknown","2003"
"Stable isotope labeling by amino acids in cell culture, SILAC, as a simple and accurate approach to expression proteomics","Mol.Cell.Proteomics","2002"
"A Bayesian method for the induction of probabilistic networks from data","MACHINELEARNING","1992"
"Mining Frequent Patterns  without Candidate Generation: A Frequent-Pattern Tree Approach","DATAMININGANDKNOWLEDGEDISCOVERY","2004"
"Revista Gerencia y Pol?ticas de Salud","Unknown","3000"
"Controlling Dengue with Vaccines in Thailand","Unknown","3000"
"For Most Large Underdetermined Systems of Linear Equations the Minimal ?1-norm Solution is also the Sparsest Solution","Comm.PureAppl.Math","2004"
"The click modular router","Unknown","2001"
"Mobile Robot Localization and Mapping with Uncertainty using Scale-Invariant Visual Landmarks","Unknown","2002"
"Produce: Diazotec.","Unknown","3000"
"EFFICIENCY OF INFRASTRUCTURE: THE CASE OF CONTAINER PORTS 1 Santiago Herrera+ The World Bank","Unknown","3000"
"TnT - A Statistical Part-Of-Speech Tagger","Unknown","2000"
"Overcast: Reliable Multicasting with an Overlay Network","Unknown","2000"
"Genetic analysis of salt tolerance in Arabidopsis. Evidence for a critical role of potassium nutrition","PlantCell","1998"
"A dynamic model of the cardiac ventricular action potential, I: simulations of ionic currents and concentration changes. Circ Res","Unknown","3000"
"On Lightweight Mobile Phone Application Certification","ACMConferenceonComputerandCommunicationsSecurity","2009"
"Vector Design for Improved DNA Vaccine Efficacy, Safety and Production","Unknown","2013"
"RESEARCH Open Access Acute chagas outbreaks: molecular and","Unknown","3000"
"Libckpt: Transparent Checkpointing under Unix","Unknown","1995"
"The French case","Unknown","3000"
"Rural e das Pescas","Unknown","1997"
"Association for the Study of Common Property (IASCP): ?The Commons in an Age of Global Transition: Challenges, Risks and Opportunities? Hosted by the Instituto de Investigaciones Sociales, Universidad Nacional Aut?noma de","Unknown","2004"
"The political economy of organized crime: providing protection when the state does not, Economics of Governance (forthcoming","Unknown","2001"
"Tyrosine phosphorylation of paxillin and pp125FAK accompanies cell adhesion to extracellulax matrix: a role in cytoskeletal assembly","J.Cell","1992"
"Dengue and dengue hemorrhagic fever","Unknown","1992"
"AN EPIDEMIC OF COMPLICATIONS OF BCG VACCINATION","Unknown","3000"
"When choice is demotivating: can one desire too much of a good thing","JournalofPersonalityandSocialPsychology","2000"
"Quinones as the redox signal for the arc two-component system of bacteria. Science 292:2314?2316. http://dx .doi.org/10.1126/science.1059361","Unknown","2001"
"Team Com?te Concurrence, Mobilit? et Transactions","Unknown","3000"
"The molecular biology of memory storage: a dialogue between genes and synapses","Science","2001"
"Strategies of Bacteria","Unknown","1999"
"Kaiser Permanente Vaccine Study Center: Highlights of","Unknown","2013"
"A Key-Management Scheme for Distributed Sensor Networks","InProceedingsofthe9thACMConferenceonComputerandCommunicationsSecurity","2002"
"VIRUS","Unknown","3000"
"The Effects of the Drug Cartels on Medell?n and the Colombian State","Unknown","2013"
"A new framework for portfolio management","Unknown","3000"
"Synopsis diffusion for robust aggregation in sensor networks","INSENSYS","2004"
"A tutorial on support vector machines for pattern recognition","DataMiningandKnowledgeDiscovery","1998"
"Universidade de Vigo","Unknown","3000"
"Dep?sito Legal na Biblioteca Nacional","Unknown","2009"
"The priority value of scrubland habitats for carnivore","Unknown","3000"
"Energy management of an hybrid electric vehicle in","Unknown","3000"
"Penetration of bacteria HSW?","Unknown","3000"
"UNIVERSIDAD POLIT?CNICA DE MADRID","Unknown","3000"
"Review Recombinant bacteria for mosquito control","Unknown","2003"
"The Growth of Obesity and Technological Change: A Theoretical and Empirical Examination, NBER Working Paper 8946","Lawrance,E","2002"
"Environment and Development DEFINING THE MINIMUM NUMBER OF AGENTS AS AN ALTERNATIVE TO REGULATE THE GAS MARKET IN","Unknown","3000"
"Self-taught learning: Transfer learning from unlabeled data","ProceedingsoftheTwentyfourthInternationalConferenceonMachineLearning","2007"
"ACKNOWLEDGMENTS","Unknown","3000"
"Tag-Cloud Drawing: Algorithms for Cloud Visualization","Unknown","2007"
"Universidad Nacional del Centro de la","Unknown","3000"
"1 Which macroeconomic factors facilitate corporate financing??","Unknown","3000"
"The embra system at duc 2005: Query-oriented multi-document summarization with a very large latent semantic space","inProceedingsoftheDocumentUnderstandingConference(DUC)2005","2005"
"Information-Driven Dynamic Sensor Collaboration for Tracking Applications","SIGNALPROCESSINGMAGAZINE","2002"
"EEGLAB: an open source toolbox for analysis of single-trial EEG dynamics including independent component analysis","J.Neurosci.Methods","3000"
"Differential Power Analysis","Unknown","1999"
"State Capacity and Economic Development: A Network Approach ?","Unknown","2013"
"Understanding the Black-White Test Score Gap","intheFirstTwoYearsofSchool.?ReviewofEconomicsandStatistics86","2004"
"The Web Service Modeling Framework WSMF","ElectronicCommerceResearchandApplications","3000"
"PNUTS: Yahoo!?s hosted data serving platform","INPROC.34THVLDB","2008"
"p e c i a l S e c t i o n INNOVATION","Unknown","2002"
"and Policy: Climate Change","Unknown","2013"
"OUTLAW: Using Geo-Spatial Associations for Outlier Detection and Visual Analysis of Cargo Routes Abstract:","Unknown","3000"
"V.   N.  (NOVEMBER, ), ? DOI 10.7764/LAJE.49.2.237 VOTE BUYING, POLITICAL PATRONAGE AND SELECTIVE PLUNDER*","Unknown","3000"
"Sustainable public transport systems: Moving towards a value for money and network-based approach and away from blind commitment. Transport Policy, 14(1):98","Unknown","2007"
"Using Secure Coprocessors","Unknown","1994"
"Toward an epistemology of physics","CognitionandInstruction,12(2?3),105","1993"
"Determinants of long-term growth: a Bayesian Averaging of Classical Estimates (BACE) approach","AmericanEconomicReview","3000"
"Electrovacuum Static Counter-Rotating Relativistic Dust Disks","Unknown","2008"
"Global AgroEcological Assessment for Agriculture","inthe21stCentury,Rome,FoodandAgricultureOrganizationoftheUnitedNations(FAO),andLaxenburg,InternationalInstituteforAppliedSystemsAnalysis(IIASA","2002"
"Gigascope: a stream database for network applications","InSIGMOD","2003"
"SparkClouds: Visualizing Trends in Tag Clouds","Unknown","3000"
"A level-set approach to 3d reconstruction from range data","InternationalJournalofComputerVision","1998"
"Information Technology, Workplace Organization, and the Demand for Skilled Labor: Firm-Level Evidence","JournalofEconomics","2002"
"Visual navigation in natural environments: From range and color data to a landmark-based model","AutonomousRobots","2002"
"IMMUNOBIOLOGY Vaccination","Unknown","3000"
"Universidade Federal Fluminense ? UFF","Unknown","3000"
"MD-2, a molecule that confers lipopolysaccharide responsiveness on toll-like receptor","Unknown","1999"
"DSLs para la extracci?n de modelos en modernizaci?n","Unknown","3000"
"A Pyramid Approach to Sub-Pixel Registration Based on Intensity","Unknown","1998"
"Antitumor vaccines","Unknown","3000"
"Orienting Polygonal Parts without Sensors","Unknown","1992"
"C Pineda1,2,3, T Gorin3,4, and T H Seligman1,3 1Instituto de Ciencias F?sicas, Universidad Nacional Aut?noma de M?xico,","Unknown","2007"
"Capital markets research in accounting","Unknown","2001"
"Genetic Variability of the Colombian Collection of Lulo (Solanum quitoense Lam.) and Related Species of Section Lasiocarpa Variabilidad Gen?tica de la Colecci?n Colombiana de Lulo (Solanum quitoense Lam.)","Unknown","3000"
"Randomized Algorithms","Unknown","1995"
"SCHOOL COUNSELLOR?S ROLES IN MINIMISING ADOLESCENTS? ATTRITION FROM SCHOOLS","Unknown","3000"
"CZ) REPORT ON THE COLOMBIAN AND PERUVIAN PRIMATE CENSUSING STUDIES","Unknown","3000"
"Abstract Constraints: A General Framework for SolverIndependent Reasoning on Product Line Models","6thInternationalConferenceonEvaluationofNovelApproachestoSoftwareEngineering","2011"
